counter,filename,scan_type,obs_seq,ele,n1,n2
457,mapmaker_SETTING_SCAN_40-103-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-103-2,40,103,2
458,mapmaker_SETTING_SCAN_40-103-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-103-3,40,103,3
459,mapmaker_SETTING_SCAN_40-103-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-103-4,40,103,4
460,mapmaker_SETTING_SCAN_40-104-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-104-0,40,104,0
461,mapmaker_SETTING_SCAN_40-104-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-104-1,40,104,1
462,mapmaker_SETTING_SCAN_40-104-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-104-2,40,104,2
463,mapmaker_SETTING_SCAN_40-104-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-104-3,40,104,3
464,mapmaker_SETTING_SCAN_40-104-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-104-4,40,104,4
465,mapmaker_SETTING_SCAN_40-105-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-105-0,40,105,0
466,mapmaker_SETTING_SCAN_40-105-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-105-1,40,105,1
467,mapmaker_SETTING_SCAN_40-105-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-105-2,40,105,2
468,mapmaker_SETTING_SCAN_40-105-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-105-3,40,105,3
469,mapmaker_SETTING_SCAN_40-105-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-105-4,40,105,4
470,mapmaker_SETTING_SCAN_40-106-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-106-0,40,106,0
471,mapmaker_SETTING_SCAN_40-106-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-106-1,40,106,1
472,mapmaker_SETTING_SCAN_40-106-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-106-2,40,106,2
473,mapmaker_SETTING_SCAN_40-106-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-106-3,40,106,3
474,mapmaker_SETTING_SCAN_40-106-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-106-4,40,106,4
475,mapmaker_SETTING_SCAN_40-107-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-107-0,40,107,0
476,mapmaker_SETTING_SCAN_40-107-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-107-1,40,107,1
477,mapmaker_SETTING_SCAN_40-107-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-107-2,40,107,2
478,mapmaker_SETTING_SCAN_40-107-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-107-3,40,107,3
479,mapmaker_SETTING_SCAN_40-107-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-107-4,40,107,4
480,mapmaker_SETTING_SCAN_40-108-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-0,40,108,0
481,mapmaker_SETTING_SCAN_40-108-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-1,40,108,1
482,mapmaker_SETTING_SCAN_40-108-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-2,40,108,2
483,mapmaker_SETTING_SCAN_40-108-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-3,40,108,3
484,mapmaker_SETTING_SCAN_40-108-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-4,40,108,4
485,mapmaker_SETTING_SCAN_40-108-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-5,40,108,5
486,mapmaker_SETTING_SCAN_40-108-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-6,40,108,6
487,mapmaker_SETTING_SCAN_40-108-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-7,40,108,7
488,mapmaker_SETTING_SCAN_40-108-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-8,40,108,8
489,mapmaker_SETTING_SCAN_40-108-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-9,40,108,9
490,mapmaker_SETTING_SCAN_40-108-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-10,40,108,10
491,mapmaker_SETTING_SCAN_40-108-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-11,40,108,11
492,mapmaker_SETTING_SCAN_40-108-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-12,40,108,12
493,mapmaker_SETTING_SCAN_40-108-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-13,40,108,13
494,mapmaker_SETTING_SCAN_40-108-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-14,40,108,14
495,mapmaker_SETTING_SCAN_40-108-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-15,40,108,15
496,mapmaker_SETTING_SCAN_40-108-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-108-16,40,108,16
497,mapmaker_SETTING_SCAN_40-109-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-109-0,40,109,0
498,mapmaker_SETTING_SCAN_40-109-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-109-1,40,109,1
499,mapmaker_SETTING_SCAN_40-109-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-109-2,40,109,2
500,mapmaker_SETTING_SCAN_40-109-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-109-3,40,109,3
501,mapmaker_SETTING_SCAN_40-109-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-109-4,40,109,4
502,mapmaker_SETTING_SCAN_40-110-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-110-0,40,110,0
503,mapmaker_SETTING_SCAN_40-110-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-110-1,40,110,1
504,mapmaker_SETTING_SCAN_40-110-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-110-2,40,110,2
505,mapmaker_SETTING_SCAN_40-110-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-110-3,40,110,3
506,mapmaker_SETTING_SCAN_40-110-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-110-4,40,110,4
507,mapmaker_SETTING_SCAN_40-111-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-111-0,40,111,0
508,mapmaker_SETTING_SCAN_40-111-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-111-1,40,111,1
509,mapmaker_SETTING_SCAN_40-111-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-111-2,40,111,2
510,mapmaker_SETTING_SCAN_40-111-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-111-3,40,111,3
511,mapmaker_SETTING_SCAN_40-111-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-111-4,40,111,4
512,mapmaker_SETTING_SCAN_40-112-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-112-0,40,112,0
513,mapmaker_SETTING_SCAN_40-112-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-112-1,40,112,1
514,mapmaker_SETTING_SCAN_40-112-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-112-2,40,112,2
515,mapmaker_SETTING_SCAN_40-112-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-112-3,40,112,3
516,mapmaker_SETTING_SCAN_40-112-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-112-4,40,112,4
517,mapmaker_SETTING_SCAN_40-113-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-113-0,40,113,0
518,mapmaker_SETTING_SCAN_40-113-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-113-1,40,113,1
519,mapmaker_SETTING_SCAN_40-113-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-113-2,40,113,2
520,mapmaker_SETTING_SCAN_40-113-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-113-3,40,113,3
521,mapmaker_SETTING_SCAN_40-113-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-113-4,40,113,4
522,mapmaker_SETTING_SCAN_40-114-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-0,40,114,0
523,mapmaker_SETTING_SCAN_40-114-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-1,40,114,1
524,mapmaker_SETTING_SCAN_40-114-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-2,40,114,2
525,mapmaker_SETTING_SCAN_40-114-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-3,40,114,3
526,mapmaker_SETTING_SCAN_40-114-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-4,40,114,4
527,mapmaker_SETTING_SCAN_40-114-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-5,40,114,5
528,mapmaker_SETTING_SCAN_40-114-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-6,40,114,6
529,mapmaker_SETTING_SCAN_40-114-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-7,40,114,7
530,mapmaker_SETTING_SCAN_40-114-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-8,40,114,8
531,mapmaker_SETTING_SCAN_40-114-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-9,40,114,9
532,mapmaker_SETTING_SCAN_40-114-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-10,40,114,10
533,mapmaker_SETTING_SCAN_40-114-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-11,40,114,11
534,mapmaker_SETTING_SCAN_40-114-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-12,40,114,12
535,mapmaker_SETTING_SCAN_40-114-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-14,40,114,14
536,mapmaker_SETTING_SCAN_40-114-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-15,40,114,15
537,mapmaker_SETTING_SCAN_40-114-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-114-16,40,114,16
538,mapmaker_SETTING_SCAN_40-115-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-115-0,40,115,0
539,mapmaker_SETTING_SCAN_40-115-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-115-1,40,115,1
540,mapmaker_SETTING_SCAN_40-115-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-115-2,40,115,2
541,mapmaker_SETTING_SCAN_40-115-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-115-3,40,115,3
542,mapmaker_SETTING_SCAN_40-115-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-115-4,40,115,4
543,mapmaker_SETTING_SCAN_40-116-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-116-0,40,116,0
544,mapmaker_SETTING_SCAN_40-116-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-116-1,40,116,1
545,mapmaker_SETTING_SCAN_40-116-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-116-2,40,116,2
546,mapmaker_SETTING_SCAN_40-116-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-116-3,40,116,3
547,mapmaker_SETTING_SCAN_40-116-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-116-4,40,116,4
548,mapmaker_SETTING_SCAN_40-117-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-117-0,40,117,0
549,mapmaker_SETTING_SCAN_40-117-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-117-1,40,117,1
550,mapmaker_SETTING_SCAN_40-117-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-117-2,40,117,2
551,mapmaker_SETTING_SCAN_40-117-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-117-3,40,117,3
552,mapmaker_SETTING_SCAN_40-117-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-117-4,40,117,4
553,mapmaker_SETTING_SCAN_40-118-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-118-0,40,118,0
554,mapmaker_SETTING_SCAN_40-118-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-118-1,40,118,1
555,mapmaker_SETTING_SCAN_40-118-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-118-2,40,118,2
556,mapmaker_SETTING_SCAN_40-118-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-118-3,40,118,3
557,mapmaker_SETTING_SCAN_40-118-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-118-4,40,118,4
558,mapmaker_SETTING_SCAN_40-119-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-119-0,40,119,0
559,mapmaker_SETTING_SCAN_40-119-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-119-1,40,119,1
560,mapmaker_SETTING_SCAN_40-119-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-119-2,40,119,2
561,mapmaker_SETTING_SCAN_40-119-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-119-3,40,119,3
562,mapmaker_SETTING_SCAN_40-120-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-0,40,120,0
563,mapmaker_SETTING_SCAN_40-120-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-1,40,120,1
564,mapmaker_SETTING_SCAN_40-120-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-2,40,120,2
565,mapmaker_SETTING_SCAN_40-120-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-3,40,120,3
566,mapmaker_SETTING_SCAN_40-120-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-4,40,120,4
567,mapmaker_SETTING_SCAN_40-120-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-5,40,120,5
568,mapmaker_SETTING_SCAN_40-120-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-6,40,120,6
569,mapmaker_SETTING_SCAN_40-120-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-7,40,120,7
570,mapmaker_SETTING_SCAN_40-120-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-8,40,120,8
571,mapmaker_SETTING_SCAN_40-120-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-9,40,120,9
572,mapmaker_SETTING_SCAN_40-120-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-10,40,120,10
573,mapmaker_SETTING_SCAN_40-120-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-11,40,120,11
574,mapmaker_SETTING_SCAN_40-120-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-12,40,120,12
575,mapmaker_SETTING_SCAN_40-120-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-13,40,120,13
576,mapmaker_SETTING_SCAN_40-120-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-14,40,120,14
577,mapmaker_SETTING_SCAN_40-120-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-120-15,40,120,15
578,mapmaker_SETTING_SCAN_40-121-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-121-0,40,121,0
579,mapmaker_SETTING_SCAN_40-121-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-121-1,40,121,1
580,mapmaker_SETTING_SCAN_40-121-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-121-2,40,121,2
581,mapmaker_SETTING_SCAN_40-121-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-121-3,40,121,3
582,mapmaker_SETTING_SCAN_40-122-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-122-0,40,122,0
583,mapmaker_SETTING_SCAN_40-122-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-122-1,40,122,1
584,mapmaker_SETTING_SCAN_40-122-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-122-2,40,122,2
585,mapmaker_SETTING_SCAN_40-122-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-122-3,40,122,3
586,mapmaker_SETTING_SCAN_40-123-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-123-0,40,123,0
587,mapmaker_SETTING_SCAN_40-123-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-123-1,40,123,1
588,mapmaker_SETTING_SCAN_40-123-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-123-2,40,123,2
589,mapmaker_SETTING_SCAN_40-123-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-123-3,40,123,3
590,mapmaker_SETTING_SCAN_40-124-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-124-0,40,124,0
591,mapmaker_SETTING_SCAN_40-124-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-124-1,40,124,1
592,mapmaker_SETTING_SCAN_40-124-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-124-2,40,124,2
593,mapmaker_SETTING_SCAN_40-124-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-124-3,40,124,3
594,mapmaker_SETTING_SCAN_40-125-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-125-0,40,125,0
595,mapmaker_SETTING_SCAN_40-125-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-125-1,40,125,1
596,mapmaker_SETTING_SCAN_40-125-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-125-2,40,125,2
597,mapmaker_SETTING_SCAN_40-125-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-125-3,40,125,3
598,mapmaker_SETTING_SCAN_40-126-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-0,40,126,0
599,mapmaker_SETTING_SCAN_40-126-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-1,40,126,1
600,mapmaker_SETTING_SCAN_40-126-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-2,40,126,2
601,mapmaker_SETTING_SCAN_40-126-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-3,40,126,3
602,mapmaker_SETTING_SCAN_40-126-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-5,40,126,5
603,mapmaker_SETTING_SCAN_40-126-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-6,40,126,6
604,mapmaker_SETTING_SCAN_40-126-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-7,40,126,7
605,mapmaker_SETTING_SCAN_40-126-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-8,40,126,8
606,mapmaker_SETTING_SCAN_40-126-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-9,40,126,9
607,mapmaker_SETTING_SCAN_40-126-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-10,40,126,10
608,mapmaker_SETTING_SCAN_40-126-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-11,40,126,11
609,mapmaker_SETTING_SCAN_40-126-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-12,40,126,12
610,mapmaker_SETTING_SCAN_40-126-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-13,40,126,13
611,mapmaker_SETTING_SCAN_40-126-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-14,40,126,14
612,mapmaker_SETTING_SCAN_40-126-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-126-15,40,126,15
613,mapmaker_SETTING_SCAN_40-127-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-127-0,40,127,0
614,mapmaker_SETTING_SCAN_40-127-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-127-1,40,127,1
615,mapmaker_SETTING_SCAN_40-127-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-127-2,40,127,2
616,mapmaker_SETTING_SCAN_40-127-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-127-3,40,127,3
617,mapmaker_SETTING_SCAN_40-132-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-8,40,132,8
618,mapmaker_SETTING_SCAN_40-132-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-9,40,132,9
619,mapmaker_SETTING_SCAN_40-132-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-10,40,132,10
620,mapmaker_SETTING_SCAN_40-132-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-11,40,132,11
621,mapmaker_SETTING_SCAN_40-132-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-12,40,132,12
622,mapmaker_SETTING_SCAN_40-132-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-13,40,132,13
623,mapmaker_SETTING_SCAN_40-132-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-14,40,132,14
624,mapmaker_SETTING_SCAN_40-132-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-132-15,40,132,15
625,mapmaker_SETTING_SCAN_40-133-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-133-0,40,133,0
626,mapmaker_SETTING_SCAN_40-133-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-133-1,40,133,1
627,mapmaker_SETTING_SCAN_40-133-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-133-2,40,133,2
628,mapmaker_SETTING_SCAN_40-133-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-133-3,40,133,3
629,mapmaker_SETTING_SCAN_40-134-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-134-0,40,134,0
630,mapmaker_SETTING_SCAN_40-134-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-134-1,40,134,1
631,mapmaker_SETTING_SCAN_40-134-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-134-2,40,134,2
632,mapmaker_SETTING_SCAN_40-134-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-134-3,40,134,3
633,mapmaker_SETTING_SCAN_40-135-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-135-0,40,135,0
634,mapmaker_SETTING_SCAN_40-135-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-135-1,40,135,1
635,mapmaker_SETTING_SCAN_40-135-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-135-2,40,135,2
636,mapmaker_SETTING_SCAN_40-135-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-135-3,40,135,3
637,mapmaker_SETTING_SCAN_40-136-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-136-0,40,136,0
638,mapmaker_SETTING_SCAN_40-136-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-136-1,40,136,1
639,mapmaker_SETTING_SCAN_40-136-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-136-2,40,136,2
640,mapmaker_SETTING_SCAN_40-136-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-136-3,40,136,3
641,mapmaker_SETTING_SCAN_40-137-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-137-0,40,137,0
642,mapmaker_SETTING_SCAN_40-137-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-137-1,40,137,1
643,mapmaker_SETTING_SCAN_40-137-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-137-2,40,137,2
644,mapmaker_SETTING_SCAN_40-137-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-137-3,40,137,3
645,mapmaker_SETTING_SCAN_40-138-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-138-0,40,138,0
646,mapmaker_SETTING_SCAN_40-138-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-138-1,40,138,1
647,mapmaker_SETTING_SCAN_40-138-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-138-2,40,138,2
648,mapmaker_SETTING_SCAN_40-138-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-138-3,40,138,3
649,mapmaker_SETTING_SCAN_40-138-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-138-4,40,138,4
650,mapmaker_SETTING_SCAN_40-138-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-138-5,40,138,5
651,mapmaker_SETTING_SCAN_40-141-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-141-0,40,141,0
652,mapmaker_SETTING_SCAN_40-141-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-141-1,40,141,1
653,mapmaker_SETTING_SCAN_40-141-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-141-2,40,141,2
654,mapmaker_SETTING_SCAN_40-141-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-141-3,40,141,3
655,mapmaker_SETTING_SCAN_40-142-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-142-0,40,142,0
656,mapmaker_SETTING_SCAN_40-142-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-142-1,40,142,1
657,mapmaker_SETTING_SCAN_40-142-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-142-2,40,142,2
658,mapmaker_SETTING_SCAN_40-142-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-142-3,40,142,3
659,mapmaker_SETTING_SCAN_40-143-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-143-0,40,143,0
660,mapmaker_SETTING_SCAN_40-143-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-143-1,40,143,1
661,mapmaker_SETTING_SCAN_40-143-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-143-2,40,143,2
662,mapmaker_SETTING_SCAN_40-143-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-143-3,40,143,3
663,mapmaker_SETTING_SCAN_40-144-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-0,40,144,0
664,mapmaker_SETTING_SCAN_40-144-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-1,40,144,1
665,mapmaker_SETTING_SCAN_40-144-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-2,40,144,2
666,mapmaker_SETTING_SCAN_40-144-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-3,40,144,3
667,mapmaker_SETTING_SCAN_40-144-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-4,40,144,4
668,mapmaker_SETTING_SCAN_40-144-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-5,40,144,5
669,mapmaker_SETTING_SCAN_40-144-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-6,40,144,6
670,mapmaker_SETTING_SCAN_40-144-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-7,40,144,7
671,mapmaker_SETTING_SCAN_40-144-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-8,40,144,8
672,mapmaker_SETTING_SCAN_40-144-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-9,40,144,9
673,mapmaker_SETTING_SCAN_40-144-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-10,40,144,10
674,mapmaker_SETTING_SCAN_40-144-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-11,40,144,11
675,mapmaker_SETTING_SCAN_40-144-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-12,40,144,12
676,mapmaker_SETTING_SCAN_40-144-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-13,40,144,13
677,mapmaker_SETTING_SCAN_40-144-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-14,40,144,14
678,mapmaker_SETTING_SCAN_40-144-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-144-15,40,144,15
679,mapmaker_SETTING_SCAN_40-145-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-145-0,40,145,0
680,mapmaker_SETTING_SCAN_40-145-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-145-1,40,145,1
681,mapmaker_SETTING_SCAN_40-145-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-145-2,40,145,2
682,mapmaker_SETTING_SCAN_40-145-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-145-3,40,145,3
683,mapmaker_SETTING_SCAN_40-146-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-146-0,40,146,0
684,mapmaker_SETTING_SCAN_40-146-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-146-1,40,146,1
685,mapmaker_SETTING_SCAN_40-146-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-146-2,40,146,2
